"CWE_ID","CVE_ID"
"CWE-552","CVE-2021-1361"
"CWE-94","CVE-2021-1362"
"CWE-89","CVE-2021-1363"
"CWE-89","CVE-2021-1364"
"CWE-89","CVE-2021-1365"
"CWE-347","CVE-2021-1366"
"CWE-20","CVE-2021-1367"
"CWE-787","CVE-2021-1368"
"CWE-611","CVE-2021-1369"
"CWE-78","CVE-2021-1370"
"CWE-269","CVE-2021-1371"
"CWE-202","CVE-2021-1372"
"CWE-126","CVE-2021-1373"
"CWE-79","CVE-2021-1374"
"CWE-347","CVE-2021-1375"
"CWE-347","CVE-2021-1376"
"CWE-399","CVE-2021-1377"
"CWE-400","CVE-2021-1378"
"CWE-79","CVE-2021-1380"
"CWE-489","CVE-2021-1381"
"CWE-77","CVE-2021-1382"
"CWE-20","CVE-2021-1383"
"CWE-77","CVE-2021-1384"
"CWE-22","CVE-2021-1385"
"CWE-427","CVE-2021-1386"
"CWE-401","CVE-2021-1387"
"CWE-269","CVE-2021-1388"
"CWE-284","CVE-2021-1389"
"CWE-123","CVE-2021-1390"
"CWE-489","CVE-2021-1391"
"CWE-522","CVE-2021-1392"
"CWE-306","CVE-2021-1393"
"CWE-399","CVE-2021-1394"
"CWE-79","CVE-2021-1395"
"CWE-306","CVE-2021-1396"
"CWE-601","CVE-2021-1397"
"CWE-489","CVE-2021-1398"
"CWE-302","CVE-2021-1399"
"CWE-269","CVE-2021-1400"
"CWE-269","CVE-2021-1401"
"CWE-119","CVE-2021-1402"
"CWE-345","CVE-2021-1403"
"CWE-20","CVE-2021-1404"
"CWE-120","CVE-2021-1405"
"CWE-538","CVE-2021-1406"
"CWE-203","CVE-2021-0001"
"CWE-754","CVE-2021-0002"
"CWE-755","CVE-2021-0003"
"CWE-119","CVE-2021-0004"
"CWE-755","CVE-2021-0005"
"CWE-755","CVE-2021-0006"
"CWE-755","CVE-2021-0007"
"CWE-400","CVE-2021-0008"
"CWE-125","CVE-2021-0009"
"CWE-416","CVE-2021-0012"
"CWE-20","CVE-2021-0013"
"CWE-20","CVE-2021-0051"
"CWE-269","CVE-2021-0052"
"CWE-665","CVE-2021-0053"
"CWE-119","CVE-2021-0054"
"CWE-732","CVE-2021-0055"
"NVD-CWE-Other","CVE-2021-0056"
"CWE-427","CVE-2021-0057"
"CWE-276","CVE-2021-0058"
"CWE-665","CVE-2021-0061"
"CWE-20","CVE-2021-0062"
"CWE-20","CVE-2021-0063"
"CWE-281","CVE-2021-0064"
"CWE-276","CVE-2021-0065"
"CWE-863","CVE-2021-0067"
"CWE-20","CVE-2021-0069"
"CWE-20","CVE-2021-0070"
"CWE-20","CVE-2021-0071"
"NVD-CWE-Other","CVE-2021-0073"
"CWE-281","CVE-2021-0074"
"CWE-787","CVE-2021-0075"
"CWE-281","CVE-2021-0077"
"CWE-20","CVE-2021-0078"
"CWE-20","CVE-2021-0079"
"CWE-427","CVE-2021-0082"
"CWE-20","CVE-2021-0083"
"CWE-20","CVE-2021-0084"
"CWE-203","CVE-2021-0086"
"CWE-203","CVE-2021-0089"
"CWE-427","CVE-2021-0090"
"CWE-59","CVE-2021-0094"
"CWE-665","CVE-2021-0095"
"CWE-287","CVE-2021-0096"
"CWE-22","CVE-2021-0097"
"CWE-269","CVE-2021-0098"
"CWE-276","CVE-2021-0100"
"CWE-120","CVE-2021-0101"
"CWE-732","CVE-2021-0102"
"CWE-427","CVE-2021-0104"
"CWE-276","CVE-2021-0105"
"CWE-276","CVE-2021-0106"
"CWE-427","CVE-2021-0108"
"NVD-CWE-Other","CVE-2021-0109"
"CWE-863","CVE-2021-0110"
"CWE-428","CVE-2021-0112"
"CWE-787","CVE-2021-0113"
"CWE-665","CVE-2021-0114"
"CWE-665","CVE-2021-0120"
"CWE-269","CVE-2021-0121"
"CWE-863","CVE-2021-0129"
"CWE-338","CVE-2021-0131"
"CWE-772","CVE-2021-0132"
"NVD-CWE-Other","CVE-2021-0133"
"CWE-20","CVE-2021-0134"
"CWE-20","CVE-2021-0135"
"CWE-276","CVE-2021-0143"
"CWE-1188","CVE-2021-0144"
"CWE-269","CVE-2021-0146"
"CWE-532","CVE-2021-0148"
"CWE-863","CVE-2021-0151"
"CWE-347","CVE-2021-0152"
"CWE-269","CVE-2021-0157"
"CWE-20","CVE-2021-0158"
"CWE-427","CVE-2021-0160"
"CWE-400","CVE-2021-0180"
"CWE-400","CVE-2021-0182"
"CWE-20","CVE-2021-0186"
"CWE-863","CVE-2021-0196"
"NVD-CWE-noinfo","CVE-2021-0197"
"CWE-863","CVE-2021-0198"
"CWE-20","CVE-2021-0199"
"CWE-787","CVE-2021-0200"
"CWE-400","CVE-2021-0202"
"NVD-CWE-noinfo","CVE-2021-0203"
"CWE-200","CVE-2021-0204"
"NVD-CWE-Other","CVE-2021-0205"
"CWE-476","CVE-2021-0206"
"CWE-436","CVE-2021-0207"
"CWE-20","CVE-2021-0208"
"CWE-824","CVE-2021-0209"
"CWE-200","CVE-2021-0210"
"CWE-754","CVE-2021-0211"
"CWE-200","CVE-2021-0212"
"CWE-20","CVE-2021-0214"
"CWE-772","CVE-2021-0215"
"CWE-400","CVE-2021-0216"
"CWE-119","CVE-2021-0217"
"CWE-78","CVE-2021-0218"
"CWE-78","CVE-2021-0219"
"CWE-522","CVE-2021-0220"
"CWE-835","CVE-2021-0221"
"NVD-CWE-noinfo","CVE-2021-0222"
"CWE-269","CVE-2021-0223"
"CWE-770","CVE-2021-0224"
"CWE-754","CVE-2021-0225"
"CWE-665","CVE-2021-0226"
"CWE-119","CVE-2021-0227"
"CWE-754","CVE-2021-0228"
"CWE-400","CVE-2021-0229"
"CWE-400","CVE-2021-0230"
"CWE-22","CVE-2021-0231"
"CWE-668","CVE-2021-0232"
"CWE-400","CVE-2021-0233"
"CWE-665","CVE-2021-0234"
"CWE-276","CVE-2021-0235"
"CWE-754","CVE-2021-0236"
"NVD-CWE-noinfo","CVE-2021-0237"
"CWE-400","CVE-2021-0238"
"CWE-754","CVE-2021-0239"
"CWE-755","CVE-2021-0240"
"CWE-755","CVE-2021-0241"
"CWE-119","CVE-2021-0242"
"NVD-CWE-Other","CVE-2021-0243"
"CWE-362","CVE-2021-0244"
"CWE-798","CVE-2021-0245"
"CWE-276","CVE-2021-0246"
"CWE-362","CVE-2021-0247"
"CWE-798","CVE-2021-0248"
"CWE-120","CVE-2021-0249"
"NVD-CWE-noinfo","CVE-2021-0250"
"CWE-476","CVE-2021-0251"
"CWE-77","CVE-2021-0252"
"CWE-77","CVE-2021-0253"
"CWE-131","CVE-2021-0254"
"CWE-269","CVE-2021-0255"
"CWE-269","CVE-2021-0256"
"CWE-400","CVE-2021-0257"
"CWE-362","CVE-2021-0258"
"CWE-755","CVE-2021-0259"
"CWE-863","CVE-2021-0260"
"NVD-CWE-noinfo","CVE-2021-0261"
"CWE-416","CVE-2021-0262"
"NVD-CWE-noinfo","CVE-2021-0263"
"CWE-755","CVE-2021-0264"
"CWE-78","CVE-2021-0265"
"CWE-798","CVE-2021-0266"
"CWE-20","CVE-2021-0267"
"CWE-79","CVE-2021-0268"
"CWE-120","CVE-2021-0268"
"NVD-CWE-Other","CVE-2021-0269"
"CWE-362","CVE-2021-0270"
"CWE-416","CVE-2021-0270"
"CWE-415","CVE-2021-0271"
"CWE-401","CVE-2021-0272"
"CWE-670","CVE-2021-0273"
"CWE-835","CVE-2021-0273"
"CWE-79","CVE-2021-0275"
"CWE-787","CVE-2021-0276"
"CWE-125","CVE-2021-0277"
"CWE-20","CVE-2021-0278"
"CWE-798","CVE-2021-0279"
"CWE-665","CVE-2021-0280"
"CWE-754","CVE-2021-0281"
"CWE-754","CVE-2021-0282"
"CWE-120","CVE-2021-0283"
"CWE-120","CVE-2021-0284"
"CWE-770","CVE-2021-0285"
"CWE-754","CVE-2021-0286"
"CWE-754","CVE-2021-0287"
"CWE-754","CVE-2021-0288"
"CWE-367","CVE-2021-0289"
"CWE-755","CVE-2021-0290"
"CWE-200","CVE-2021-0291"
"CWE-400","CVE-2021-0292"
"CWE-401","CVE-2021-0293"
"NVD-CWE-Other","CVE-2021-0294"
"CWE-697","CVE-2021-0295"
"CWE-319","CVE-2021-0296"
"CWE-755","CVE-2021-0297"
"CWE-362","CVE-2021-0298"
"CWE-755","CVE-2021-0299"
"CWE-787","CVE-2021-0301"
"CWE-1021","CVE-2021-0302"
"CWE-362","CVE-2021-0303"
"CWE-416","CVE-2021-0303"
"CWE-269","CVE-2021-0304"
"CWE-1021","CVE-2021-0305"
"CWE-269","CVE-2021-0306"
"NVD-CWE-Other","CVE-2021-0307"
"CWE-787","CVE-2021-0308"
"NVD-CWE-Other","CVE-2021-0309"
"CWE-416","CVE-2021-0310"
"CWE-787","CVE-2021-0311"
"CWE-787","CVE-2021-0312"
"CWE-190","CVE-2021-0312"
"CWE-20","CVE-2021-0313"
"CWE-1021","CVE-2021-0314"
"CWE-1021","CVE-2021-0315"
"CWE-787","CVE-2021-0316"
"CWE-269","CVE-2021-0317"
"CWE-787","CVE-2021-0318"
"CWE-416","CVE-2021-0318"
"CWE-863","CVE-2021-0319"
"CWE-362","CVE-2021-0320"
"CWE-200","CVE-2021-0321"
"CWE-20","CVE-2021-0322"
"NVD-CWE-noinfo","CVE-2021-0324"
"CWE-787","CVE-2021-0325"
"CWE-787","CVE-2021-0326"
"CWE-269","CVE-2021-0327"
"CWE-269","CVE-2021-0328"
"CWE-787","CVE-2021-0329"
"CWE-416","CVE-2021-0330"
"CWE-1021","CVE-2021-0331"
"CWE-416","CVE-2021-0332"
"CWE-1021","CVE-2021-0333"
"CWE-732","CVE-2021-0334"
"CWE-416","CVE-2021-0335"
"CWE-269","CVE-2021-0336"
"CWE-312","CVE-2021-0337"
"CWE-119","CVE-2021-0338"
"CWE-754","CVE-2021-0339"
"CWE-212","CVE-2021-0340"
"CWE-295","CVE-2021-0341"
"CWE-416","CVE-2021-0342"
"CWE-787","CVE-2021-0343"
"NVD-CWE-noinfo","CVE-2021-0344"
"CWE-269","CVE-2021-0345"
"CWE-787","CVE-2021-0346"
"CWE-125","CVE-2021-0347"
"CWE-787","CVE-2021-0348"
"CWE-416","CVE-2021-0349"
"CWE-20","CVE-2021-0350"
"NVD-CWE-noinfo","CVE-2021-0351"
"CWE-843","CVE-2021-0352"
"CWE-787","CVE-2021-0353"
"CWE-787","CVE-2021-0354"
"CWE-190","CVE-2021-0354"
"CWE-190","CVE-2021-0355"
"CWE-77","CVE-2021-0356"
"CWE-787","CVE-2021-0357"
"CWE-77","CVE-2021-0358"
"CWE-787","CVE-2021-0359"
"CWE-787","CVE-2021-0360"
"CWE-125","CVE-2021-0361"
"CWE-787","CVE-2021-0362"
"CWE-77","CVE-2021-0363"
"CWE-77","CVE-2021-0364"
"CWE-416","CVE-2021-0365"
"CWE-362","CVE-2021-0366"
"CWE-362","CVE-2021-0367"
"CWE-125","CVE-2021-0368"
"CWE-269","CVE-2021-0369"
"CWE-787","CVE-2021-0370"
"CWE-125","CVE-2021-0371"
"CWE-269","CVE-2021-0372"
"CWE-125","CVE-2021-0374"
"CWE-330","CVE-2021-0375"
"CWE-269","CVE-2021-0376"
"NVD-CWE-noinfo","CVE-2021-0377"
"CWE-125","CVE-2021-0378"
"CWE-125","CVE-2021-0379"
"CWE-276","CVE-2021-0380"
"CWE-276","CVE-2021-0381"
"CWE-276","CVE-2021-0382"
"CWE-269","CVE-2021-0383"
"CWE-269","CVE-2021-0385"
"NVD-CWE-Other","CVE-2021-0386"
"CWE-362","CVE-2021-0387"
"CWE-269","CVE-2021-0388"
"CWE-276","CVE-2021-0389"
"CWE-732","CVE-2021-0390"
"NVD-CWE-Other","CVE-2021-0391"
"CWE-415","CVE-2021-0392"
"CWE-787","CVE-2021-0393"
"CWE-190","CVE-2021-0393"
"CWE-125","CVE-2021-0394"
"CWE-416","CVE-2021-0395"
"CWE-787","CVE-2021-0396"
"CWE-415","CVE-2021-0397"
"NVD-CWE-Other","CVE-2021-0398"
"CWE-416","CVE-2021-0399"
"NVD-CWE-noinfo","CVE-2021-0400"
"CWE-362","CVE-2021-0401"
"CWE-787","CVE-2021-0402"
"CWE-200","CVE-2021-0403"
"CWE-200","CVE-2021-0404"
"CWE-787","CVE-2021-0405"
"CWE-787","CVE-2021-0406"
"CWE-787","CVE-2021-0407"
"CWE-125","CVE-2021-0408"
"CWE-754","CVE-2021-0408"
"CWE-125","CVE-2021-0409"
"CWE-125","CVE-2021-0410"
"CWE-125","CVE-2021-0411"
"CWE-190","CVE-2021-0411"
"CWE-125","CVE-2021-0412"
"CWE-125","CVE-2021-0413"
"CWE-125","CVE-2021-0414"
"CWE-863","CVE-2021-0415"
"CWE-20","CVE-2021-0416"
"CWE-20","CVE-2021-0417"
"CWE-20","CVE-2021-0418"
"CWE-20","CVE-2021-0419"
"CWE-119","CVE-2021-0420"
"CWE-120","CVE-2021-0421"
"CWE-119","CVE-2021-0422"
"CWE-909","CVE-2021-0423"
"CWE-119","CVE-2021-0424"
"NVD-CWE-noinfo","CVE-2021-0425"
"CWE-787","CVE-2021-0426"
"CWE-787","CVE-2021-0427"
"CWE-276","CVE-2021-0428"
"CWE-416","CVE-2021-0429"
"CWE-787","CVE-2021-0430"
"CWE-125","CVE-2021-0431"
"CWE-362","CVE-2021-0432"
"CWE-269","CVE-2021-0433"
"CWE-269","CVE-2021-0434"
"CWE-665","CVE-2021-0435"
"CWE-190","CVE-2021-0436"
"CWE-415","CVE-2021-0437"
"CWE-269","CVE-2021-0438"
"CWE-787","CVE-2021-0439"
"CWE-276","CVE-2021-0441"
"CWE-416","CVE-2021-0442"
"CWE-362","CVE-2021-0443"
"NVD-CWE-noinfo","CVE-2021-0444"
"CWE-269","CVE-2021-0445"
"CWE-269","CVE-2021-0446"
"CWE-665","CVE-2021-0449"
"CWE-665","CVE-2021-0450"
"CWE-665","CVE-2021-0451"
"CWE-665","CVE-2021-0452"
"CWE-665","CVE-2021-0453"
"CWE-787","CVE-2021-0454"
"CWE-787","CVE-2021-0455"
"CWE-787","CVE-2021-0456"
"CWE-787","CVE-2021-0457"
"CWE-190","CVE-2021-0458"
"CWE-125","CVE-2021-0459"
"CWE-125","CVE-2021-0460"
"CWE-787","CVE-2021-0461"
"CWE-269","CVE-2021-0462"
"CWE-125","CVE-2021-0463"
"CWE-908","CVE-2021-0463"
"CWE-787","CVE-2021-0464"
"CWE-787","CVE-2021-0465"
"CWE-668","CVE-2021-0466"
"CWE-787","CVE-2021-0467"
"CWE-269","CVE-2021-0468"
"CWE-125","CVE-2021-0471"
"CWE-190","CVE-2021-0471"
"CWE-269","CVE-2021-0472"
"CWE-415","CVE-2021-0473"
"CWE-787","CVE-2021-0474"
"CWE-416","CVE-2021-0475"
"CWE-416","CVE-2021-0476"
"CWE-269","CVE-2021-0477"
"CWE-755","CVE-2021-0478"
"CWE-668","CVE-2021-0480"
"CWE-269","CVE-2021-0481"
"CWE-416","CVE-2021-0482"
"CWE-362","CVE-2021-0483"
"CWE-416","CVE-2021-0483"
"CWE-909","CVE-2021-0484"
"CWE-269","CVE-2021-0485"
"CWE-276","CVE-2021-0486"
"CWE-269","CVE-2021-0487"
"CWE-787","CVE-2021-0488"
"CWE-787","CVE-2021-0489"
"CWE-787","CVE-2021-0490"
"CWE-269","CVE-2021-0491"
"CWE-787","CVE-2021-0492"
"CWE-787","CVE-2021-0493"
"CWE-190","CVE-2021-0494"
"CWE-787","CVE-2021-0495"
"CWE-416","CVE-2021-0496"
"CWE-416","CVE-2021-0497"
"CWE-415","CVE-2021-0498"
"CWE-125","CVE-2021-0504"
"CWE-863","CVE-2021-0505"
"CWE-1021","CVE-2021-0506"
"CWE-787","CVE-2021-0507"
"CWE-362","CVE-2021-0508"
"CWE-416","CVE-2021-0508"
"CWE-362","CVE-2021-0509"
"CWE-416","CVE-2021-0509"
"CWE-787","CVE-2021-0510"
"CWE-190","CVE-2021-0510"
"CWE-20","CVE-2021-0511"
"CWE-787","CVE-2021-0512"
"CWE-269","CVE-2021-0513"
"CWE-362","CVE-2021-0514"
"CWE-787","CVE-2021-0515"
"CWE-125","CVE-2021-0516"
"CWE-787","CVE-2021-0516"
"CWE-416","CVE-2021-0516"
"CWE-670","CVE-2021-0517"
"CWE-200","CVE-2021-0518"
"CWE-787","CVE-2021-0519"
"CWE-362","CVE-2021-0520"
"CWE-416","CVE-2021-0520"
"CWE-862","CVE-2021-0521"
"CWE-125","CVE-2021-0522"
"CWE-416","CVE-2021-0522"
"CWE-1021","CVE-2021-0523"
"CWE-787","CVE-2021-0525"
"CWE-416","CVE-2021-0525"
"CWE-787","CVE-2021-0526"
"CWE-416","CVE-2021-0527"
"CWE-415","CVE-2021-0528"
"CWE-667","CVE-2021-0529"
"CWE-787","CVE-2021-0530"
"CWE-416","CVE-2021-0531"
"CWE-362","CVE-2021-0532"
"CWE-362","CVE-2021-0533"
"CWE-1188","CVE-2021-0534"
"CWE-416","CVE-2021-0535"
"CWE-610","CVE-2021-0536"
"CWE-1021","CVE-2021-0537"
"CWE-1021","CVE-2021-0538"
"CWE-732","CVE-2021-0539"
"CWE-787","CVE-2021-0540"
"CWE-125","CVE-2021-0541"
"CWE-281","CVE-2021-0542"
"CWE-787","CVE-2021-0543"
"CWE-190","CVE-2021-0543"
"CWE-787","CVE-2021-0544"
"CWE-787","CVE-2021-0545"
"CWE-787","CVE-2021-0546"
"CWE-862","CVE-2021-0547"
"CWE-787","CVE-2021-0548"
"CWE-532","CVE-2021-0549"
"CWE-610","CVE-2021-0550"
"CWE-20","CVE-2021-0551"
"CWE-668","CVE-2021-0552"
"CWE-269","CVE-2021-0553"
"CWE-862","CVE-2021-0554"
"CWE-476","CVE-2021-0555"
"CWE-125","CVE-2021-0556"
"CWE-787","CVE-2021-0557"
"CWE-190","CVE-2021-0557"
"CWE-125","CVE-2021-0558"
"CWE-125","CVE-2021-0559"
"CWE-787","CVE-2021-0561"
"CWE-125","CVE-2021-0562"
"CWE-125","CVE-2021-0563"
"CWE-362","CVE-2021-0564"
"CWE-416","CVE-2021-0564"
"CWE-362","CVE-2021-0565"
"CWE-416","CVE-2021-0565"
"CWE-125","CVE-2021-0566"
"CWE-74","CVE-2021-0567"
"CWE-862","CVE-2021-0568"
"CWE-1021","CVE-2021-0569"
"CWE-287","CVE-2021-0570"
"CWE-287","CVE-2021-0571"
"CWE-287","CVE-2021-0572"
"CWE-787","CVE-2021-0573"
"CWE-787","CVE-2021-0574"
"CWE-787","CVE-2021-0576"
"CWE-787","CVE-2021-0577"
"CWE-125","CVE-2021-0578"
"CWE-125","CVE-2021-0579"
"CWE-125","CVE-2021-0580"
"CWE-125","CVE-2021-0581"
"CWE-125","CVE-2021-0582"
"CWE-269","CVE-2021-0583"
"CWE-125","CVE-2021-0584"
"CWE-787","CVE-2021-0585"
"CWE-1021","CVE-2021-0586"
"CWE-787","CVE-2021-0587"
"CWE-416","CVE-2021-0587"
"CWE-276","CVE-2021-0588"
"CWE-787","CVE-2021-0589"
"CWE-276","CVE-2021-0590"
"CWE-610","CVE-2021-0591"
"CWE-787","CVE-2021-0592"
"CWE-610","CVE-2021-0593"
"CWE-20","CVE-2021-0594"
"CWE-269","CVE-2021-0594"
"CWE-269","CVE-2021-0595"
"CWE-125","CVE-2021-0596"
"CWE-862","CVE-2021-0597"
"CWE-269","CVE-2021-0598"
"CWE-610","CVE-2021-0599"
"CWE-20","CVE-2021-0600"
"CWE-787","CVE-2021-0601"
"CWE-415","CVE-2021-0601"
"CWE-269","CVE-2021-0602"
"CWE-276","CVE-2021-0603"
"NVD-CWE-Other","CVE-2021-0604"
"CWE-125","CVE-2021-0605"
"CWE-416","CVE-2021-0606"
"CWE-119","CVE-2021-0607"
"CWE-610","CVE-2021-0608"
"CWE-190","CVE-2021-0610"
"CWE-416","CVE-2021-0611"
"CWE-416","CVE-2021-0612"
"CWE-125","CVE-2021-0613"
"CWE-125","CVE-2021-0614"
"CWE-125","CVE-2021-0615"
"CWE-190","CVE-2021-0615"
"CWE-125","CVE-2021-0616"
"CWE-125","CVE-2021-0617"
"CWE-125","CVE-2021-0618"
"CWE-125","CVE-2021-0619"
"CWE-125","CVE-2021-0620"
"CWE-190","CVE-2021-0621"
"CWE-125","CVE-2021-0622"
"CWE-190","CVE-2021-0623"
"CWE-125","CVE-2021-0624"
"CWE-667","CVE-2021-0625"
"CWE-787","CVE-2021-0626"
"CWE-190","CVE-2021-0627"
"CWE-20","CVE-2021-0628"
"CWE-416","CVE-2021-0629"
"CWE-190","CVE-2021-0630"
"CWE-125","CVE-2021-0631"
"CWE-125","CVE-2021-0632"
"CWE-787","CVE-2021-0633"
"CWE-908","CVE-2021-0634"
"NVD-CWE-noinfo","CVE-2021-0635"
"NVD-CWE-noinfo","CVE-2021-0636"
"CWE-922","CVE-2021-0639"
"CWE-787","CVE-2021-0640"
"CWE-862","CVE-2021-0641"
"CWE-862","CVE-2021-0642"
"CWE-862","CVE-2021-0643"
"CWE-863","CVE-2021-0644"
"CWE-79","CVE-2021-21610"
"CWE-79","CVE-2021-21611"
"CWE-522","CVE-2021-21612"
"CWE-79","CVE-2021-21613"
"CWE-522","CVE-2021-21614"
"CWE-367","CVE-2021-21615"
"CWE-79","CVE-2021-21616"
"CWE-352","CVE-2021-21617"
"CWE-79","CVE-2021-21618"
"CWE-79","CVE-2021-21619"
"NVD-CWE-noinfo","CVE-2021-2162"
"CWE-352","CVE-2021-21620"
"CWE-200","CVE-2021-21621"
"CWE-79","CVE-2021-21622"
"CWE-863","CVE-2021-21623"
"CWE-863","CVE-2021-21624"
"CWE-862","CVE-2021-21625"
"CWE-862","CVE-2021-21626"
"CWE-352","CVE-2021-21627"
"CWE-79","CVE-2021-21628"
"CWE-352","CVE-2021-21629"
"NVD-CWE-noinfo","CVE-2021-2163"
"CWE-79","CVE-2021-21630"
"CWE-862","CVE-2021-21631"
"CWE-862","CVE-2021-21632"
"CWE-352","CVE-2021-21633"
"CWE-522","CVE-2021-21634"
"CWE-79","CVE-2021-21635"
"CWE-862","CVE-2021-21636"
"CWE-862","CVE-2021-21637"
"CWE-352","CVE-2021-21638"
"CWE-20","CVE-2021-21639"
"NVD-CWE-noinfo","CVE-2021-2164"
"CWE-240","CVE-2021-21640"
"CWE-352","CVE-2021-21641"
"CWE-611","CVE-2021-21642"
"CWE-611","CVE-2021-21642"
"CWE-863","CVE-2021-21643"
"CWE-352","CVE-2021-21644"
"CWE-862","CVE-2021-21645"
"CWE-693","CVE-2021-21646"
"CWE-862","CVE-2021-21647"
"CWE-79","CVE-2021-21648"
"CWE-79","CVE-2021-21649"
"CWE-862","CVE-2021-21650"
"CWE-862","CVE-2021-21651"
"CWE-352","CVE-2021-21652"
"CWE-862","CVE-2021-21653"
"CWE-862","CVE-2021-21654"
"CWE-352","CVE-2021-21655"
"CWE-611","CVE-2021-21656"
"CWE-611","CVE-2021-21657"
"CWE-611","CVE-2021-21658"
"CWE-611","CVE-2021-21659"
"NVD-CWE-noinfo","CVE-2021-2166"
"CWE-79","CVE-2021-21660"
"CWE-862","CVE-2021-21661"
"CWE-862","CVE-2021-21662"
"CWE-862","CVE-2021-21663"
"CWE-863","CVE-2021-21664"
"CWE-863","CVE-2021-21664"
"CWE-352","CVE-2021-21665"
"CWE-79","CVE-2021-21666"
"CWE-79","CVE-2021-21667"
"CWE-79","CVE-2021-21668"
"CWE-79","CVE-2021-21668"
"CWE-611","CVE-2021-21669"
"NVD-CWE-noinfo","CVE-2021-2167"
"CWE-863","CVE-2021-21670"
"CWE-384","CVE-2021-21671"
"CWE-611","CVE-2021-21672"
"CWE-601","CVE-2021-21673"
"CWE-862","CVE-2021-21674"
"CWE-352","CVE-2021-21675"
"CWE-862","CVE-2021-21676"
"CWE-862","CVE-2021-21676"
"CWE-502","CVE-2021-21677"
"CWE-693","CVE-2021-21678"
"CWE-693","CVE-2021-21679"
"CWE-611","CVE-2021-21680"
"CWE-611","CVE-2021-21680"
"CWE-256","CVE-2021-21681"
"NVD-CWE-Other","CVE-2021-21682"
"CWE-42","CVE-2021-21682"
"CWE-22","CVE-2021-21683"
"CWE-79","CVE-2021-21684"
"CWE-862","CVE-2021-21685"
"CWE-59","CVE-2021-21686"
"CWE-862","CVE-2021-21687"
"CWE-862","CVE-2021-21688"
"CWE-862","CVE-2021-21689"
"NVD-CWE-noinfo","CVE-2021-2169"
"CWE-693","CVE-2021-21690"
"CWE-863","CVE-2021-21691"
"CWE-863","CVE-2021-21692"
"CWE-285","CVE-2021-21693"
"CWE-862","CVE-2021-21694"
"CWE-862","CVE-2021-21695"
"CWE-693","CVE-2021-21696"
"CWE-184","CVE-2021-21697"
"CWE-22","CVE-2021-21698"
"CWE-79","CVE-2021-21699"
"NVD-CWE-noinfo","CVE-2021-2170"
"CWE-79","CVE-2021-21700"
"CWE-611","CVE-2021-21701"
"CWE-476","CVE-2021-21702"
"CWE-787","CVE-2021-21703"
"CWE-119","CVE-2021-21704"
"CWE-20","CVE-2021-21705"
"CWE-22","CVE-2021-21706"
"NVD-CWE-Other","CVE-2021-21707"
"NVD-CWE-noinfo","CVE-2021-2171"
"NVD-CWE-noinfo","CVE-2021-2172"
"CWE-200","CVE-2021-21722"
"CWE-401","CVE-2021-21723"
"CWE-401","CVE-2021-21724"
"CWE-863","CVE-2021-21725"
"CWE-20","CVE-2021-21726"
"NVD-CWE-noinfo","CVE-2021-21727"
"CWE-400","CVE-2021-21728"
"CWE-352","CVE-2021-21729"
"NVD-CWE-noinfo","CVE-2021-2173"
"CWE-863","CVE-2021-21730"
"CWE-352","CVE-2021-21731"
"CWE-276","CVE-2021-21732"
"CWE-200","CVE-2021-21733"
"CWE-312","CVE-2021-21734"
"CWE-281","CVE-2021-21735"
"CWE-276","CVE-2021-21736"
"CWE-276","CVE-2021-21737"
"CWE-79","CVE-2021-21738"
"CWE-345","CVE-2021-21739"
"NVD-CWE-noinfo","CVE-2021-2174"
"CWE-59","CVE-2021-21740"
"CWE-502","CVE-2021-21741"
"NVD-CWE-Other","CVE-2021-21742"
"CWE-74","CVE-2021-21743"
"NVD-CWE-noinfo","CVE-2021-21744"
"CWE-287","CVE-2021-21745"
"CWE-79","CVE-2021-21746"
"CWE-79","CVE-2021-21747"
"CWE-787","CVE-2021-21748"
"CWE-787","CVE-2021-21749"
"NVD-CWE-noinfo","CVE-2021-2175"
"NVD-CWE-noinfo","CVE-2021-2177"
"CWE-416","CVE-2021-21772"
"CWE-787","CVE-2021-21773"
"CWE-416","CVE-2021-21775"
"CWE-787","CVE-2021-21776"
"CWE-125","CVE-2021-21777"
"CWE-617","CVE-2021-21778"
"CWE-416","CVE-2021-21779"
"NVD-CWE-noinfo","CVE-2021-2178"
"CWE-908","CVE-2021-21781"
"CWE-787","CVE-2021-21782"
"CWE-190","CVE-2021-21783"
"CWE-787","CVE-2021-21784"
"NVD-CWE-Other","CVE-2021-21785"
"CWE-269","CVE-2021-21786"
"NVD-CWE-Other","CVE-2021-21787"
"NVD-CWE-Other","CVE-2021-21788"
"NVD-CWE-Other","CVE-2021-21789"
"NVD-CWE-noinfo","CVE-2021-2179"
"NVD-CWE-Other","CVE-2021-21790"
"NVD-CWE-Other","CVE-2021-21791"
"NVD-CWE-Other","CVE-2021-21792"
"CWE-787","CVE-2021-21793"
"CWE-787","CVE-2021-21794"
"CWE-190","CVE-2021-21795"
"CWE-416","CVE-2021-21796"
"CWE-415","CVE-2021-21797"
"CWE-416","CVE-2021-21798"
"CWE-79","CVE-2021-21799"
"NVD-CWE-noinfo","CVE-2021-2180"
"CWE-79","CVE-2021-21800"
"CWE-79","CVE-2021-21801"
"CWE-79","CVE-2021-21802"
"CWE-79","CVE-2021-21803"
"CWE-829","CVE-2021-21804"
"CWE-78","CVE-2021-21805"
